frame,x,y
76,50.06319841315682,1623.5207878602914
77,51.32797779455421,1593.7419384558143
78,52.58995284511721,1564.0906056833448
79,53.848069082353895,1534.5652461902644
80,55.101272023772324,1505.164316623954
81,56.348507186880546,1475.886273631795
82,57.58872008918663,1446.7295738611683
83,58.82085624819863,1417.692673959455
84,60.04386118142461,1388.774030574037
85,61.25668040637264,1359.9721003522945
86,62.45825944055076,1331.2853399416092
87,63.64754380146704,1302.7122059893622
88,64.82347900662954,1274.2511551429343
89,65.98501057354632,1245.9006440497074
90,67.13108401972545,1217.6591293570618
91,68.26064486267498,1189.5250677123795
92,69.37263861990296,1161.496915763041
93,70.46601080891747,1133.5731301564276
94,71.53970694722655,1105.7521675399207
95,72.59267255233829,1078.0324845609016
96,73.62385314176072,1050.4125378667509
97,74.63219423300191,1022.89078410485
98,75.61664134357133,995.4656799225988
99,76.60177889545173,968.0372178963914
100,77.56615191256418,940.3227154590516
101,78.51980791401934,912.1029810273144
102,79.43420878074977,884.811384232462
103,80.32747134146382,857.4345086230159
104,81.17986286307561,830.8069013537533
105,82.00442979420482,804.4770290062204
106,82.8067116539977,778.456257050818
107,83.53292192386591,751.7676800108401
108,84.23581968896247,725.2326475102983
109,84.94483970819675,699.150123350322
110,85.60437408779629,673.4538050779239
111,86.19815053409897,647.8403896026755
112,86.72078604065233,621.7978187952497
113,87.16779354850003,595.951742435185
114,87.56006383932215,570.1724606430557
115,87.80202811629988,543.9983947945276
116,88.0554226563647,518.3167665772818
117,88.22594339445814,492.8338783451802
118,88.3089511150909,467.56649976017
119,88.29980660277533,442.53140048420823
120,88.19387064202375,417.7453501792518
121,87.98650401734851,393.22511850725743
122,87.67306751326194,368.98747513018236
123,87.24892191427637,345.0491897099836
124,86.70942800490415,321.4270319086178
125,86.04994656965762,298.137771388042
126,85.26583839304912,275.19817781021334
127,84.35246425959097,252.62502083708864
128,83.30518495379553,230.4350701306248
129,82.11936126017514,208.64509535277887
130,80.79035396324211,187.27186616550773
131,79.3135238475088,166.33215223076832
132,77.68423169748755,145.84272321051776
133,75.8978382976907,125.82034876671275
134,73.94970443263057,106.28179856131044
135,71.8351908868195,87.24384225626773
136,69.54965844476986,68.72324951354153
137,67.08846789099395,50.73678999508866
