rho,theta
1028.684529003669,1.588976141867875
815.0,1.5707963267948966
815.0,1.5707963267948966
975.0,1.5707963267948966
1032.1549468695052,1.586259011854482
919.0000000000001,1.5707963267948966
975.0000000000001,1.5707963267948966
1036.3659983871023,1.5817848954776301
975.0000000000001,1.5707963267948966
975.0,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0,1.5707963267948966
823.0,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0000000000001,1.5707963267948966
815.0000000000001,1.5707963267948966
975.0000000000001,1.5707963267948966
975.0,1.5707963267948966
975.0000000000001,1.5707963267948966
815.0000000000001,1.5707963267948966
975.0000000000001,1.5707963267948966
959.0,1.5707963267948966
975.0000000000001,1.5707963267948966
831.0,1.5707963267948966
835.4507886697841,1.605869657328122
903.0,1.5707963267948966
1071.0,1.5707963267948966
1049.0,1.5707963267948966
903.0000000000001,1.5707963267948966
898.0,1.5707963267948966
831.0000000000001,1.5707963267948966
1049.0,1.5707963267948966
831.0,1.5707963267948966
1049.0,1.5707963267948966
959.0,1.5707963267948966
1049.0,1.5707963267948966
1049.0,1.5707963267948966
1049.0,1.5707963267948966
825.339991904198,1.6107750139181867
1049.0,1.5707963267948966
1049.0,1.5707963267948966
1049.0,1.5707963267948966
1049.0,1.5707963267948966
1076.750643570488,1.5025793598965402
1067.0,1.5707963267948966
1016.6321203076544,1.6162196062164735
1014.6908601169155,1.6186067544598715
1013.9862318721308,1.6193411531837247
1014.5952756863703,1.6186067544598715
1009.7979680958575,1.6228326416041128
1014.4518990405526,1.6186067544598715
1014.5474834710977,1.6186067544598715
1012.8228390630874,1.6202066272031292
1014.4996912558252,1.6186067544598715
1013.7799973842923,1.6193411531837247
1020.9458480949264,1.6162196062164735
1017.2997925511086,1.6142472221864275
1017.2563553268322,1.6142472221864275
1019.1621793750264,1.6176370397108661
844.7092028256011,1.5900247258946039
943.0000000000001,1.5707963267948966
1020.9458480949264,1.6162196062164735
1013.1240672743925,1.6233793884058383
1010.1362216091928,1.6295521495106193
1020.7642174512517,1.6162196062164735
853.6782480803596,1.5896620128165673
1017.8260645923634,1.6107750139181867
1071.0,1.5707963267948966
895.0,1.5707963267948966
0.0,0.0
819.5620760132629,1.6195381781048281
1071.0,1.5707963267948966
0.0,0.0
0.0,0.0
834.6731206672581,1.604681656699014
851.3464160462293,1.5886515719344492
1011.224442238386,1.620444933183503
1048.0,1.5707963267948966
1010.2921603712169,1.6223936814801336
1019.5086559553322,1.610249527891936
1014.9927233762752,1.61837943007188
1025.165780283472,1.6010900867136717
1003.8660388053205,1.6302499861035535
1025.4495072075206,1.6118691053853507
1011.7836040630558,1.6219145457035749
1014.465893460898,1.6196296526746425
1016.2584338540872,1.616816442910751
1012.5521112720784,1.6195381781048281
1014.9298961680395,1.6171207774955034
1010.5001854278929,1.6205290398305332
1013.7828080267363,1.6186067544598715
1013.6728859316095,1.6186067544598715
1011.1072408300794,1.6220334941983154
1013.8783924572815,1.6186067544598715
1015.7239670892814,1.6162196062164735
1012.7561554425331,1.6233793884058383
1013.0236584346685,1.6226977252530694
1013.0819183439208,1.6203739877170371
1020.0064881887248,1.6169174428094077
1018.3278476991594,1.6186067544598715
1009.5712660194597,1.6284247542723704
1017.205115151709,1.6195381781048281
1020.438214394917,1.616816442910751
1018.6893683486591,1.6181293675614632
1014.5623437076498,1.6228326416041128
1014.7029894111182,1.618836259642659
1019.3704379231593,1.6175458653858088
1027.3784257577438,1.6107750139181867
1014.6354863974268,1.6191457134467995
1020.5485026782211,1.6158785421096438
1026.6190330291151,1.6107750139181867
1014.1615105705207,1.6224744112773266
1019.209002961325,1.6176370397108661
1018.6420529802023,1.6181293675614632
1018.6262811907166,1.6181293675614632
1020.7642174512516,1.6162196062164735
1018.7366837171159,1.6181293675614632
1020.6279944684957,1.6162196062164735
1014.5279176594678,1.6199370612109167
1016.6237452519923,1.6199370612109167
1028.0578824096747,1.6107750139181867
1020.3659225931101,1.616816442910751
1013.9833120457317,1.6207547225168393
1011.8626552794462,1.6233793884058383
1010.3055790957771,1.6304270399260659
1021.7414439788322,1.6064954394742206
1020.4463638248211,1.6162196062164735
1014.0237636760459,1.6224744112773266
1006.3508827580515,1.6384893494888653
1020.4917714857396,1.6162196062164735
1020.4009561639025,1.6162196062164735
1020.5371791466583,1.6162196062164735
1012.9476426525359,1.6202608953964879
1015.2781142727678,1.61837943007188
1015.339950871965,1.6180053186041108
1013.4365066488359,1.6216000308531182
1018.7051401381448,1.6181293675614632
1027.8180741795813,1.6107750139181867
1027.058681450953,1.6107750139181867
1019.3848180879695,1.6107750139181867
1007.9952295907564,1.6348113046292405
1016.259117024514,1.6176370397108661
1027.8580422179302,1.6107750139181867
1026.2193526456267,1.6107750139181867
1020.4119264669872,1.616816442910751
1026.2193526456267,1.6107750139181867
1020.4917714857396,1.6162196062164735
1011.014570775884,1.6243165952542116
1026.09944853058,1.6107750139181867
1012.3023786056511,1.6216000308531182
1013.9204535051898,1.6224744112773266
