rho,theta
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
1021.2891624044189,1.5851562415125795
